Calendar Year,Portal Year,Incident Cause Type,Incident Cause SubType,Serious Incident Flag,Significant Incident Flag,,# of Fatalities,# of Injuries,Total Property Damage,Total Property Damage-Cur Yr Dollars,Commodity Spilled Amount bbls,Net Spill bbls,System Sub Type,Serious Incident Flag,Serious Incident Flag,Serious Incident Flag,State Name
2006,7/8/21,MATERIAL/WELD/EQUIP FAILURE,RUPTURED OR LEAKING SEAL/PUMP PACKING,No,Yes,1,0,0,963617,1230151.641,914,864,HAZARDOUS LIQUID,No,No,No,CALIFORNIA
2006,7/8/21,MATERIAL/WELD/EQUIP FAILURE,RUPTURED OR LEAKING SEAL/PUMP PACKING,No,Yes,1,0,0,947000,1208938.41,5743,5743,HAZARDOUS LIQUID,No,No,No,LOUISIANA
2006,7/8/21,MATERIAL/WELD/EQUIP FAILURE,RUPTURED OR LEAKING SEAL/PUMP PACKING,No,Yes,1,0,0,150000,191489.7165,20,0,HAZARDOUS LIQUID,No,No,No,MICHIGAN
2006,7/8/21,MATERIAL/WELD/EQUIP FAILURE,RUPTURED OR LEAKING SEAL/PUMP PACKING,No,Yes,1,0,0,6000,7659.58866,285,285,HAZARDOUS LIQUID,No,No,No,NORTH CAROLINA
2006,7/8/21,MATERIAL/WELD/EQUIP FAILURE,RUPTURED OR LEAKING SEAL/PUMP PACKING,No,Yes,1,0,0,6000,7659.58866,0,0,HAZARDOUS LIQUID,No,No,No,PENNSYLVANIA
2006,7/8/21,MATERIAL/WELD/EQUIP FAILURE,"THREADS STRIPPED, BROKEN PIPE COUPLING",No,Yes,1,0,0,150000,191489.7165,0,0,GAS GATHERING,No,No,No,OCS
2006,7/8/21,MATERIAL/WELD/EQUIP FAILURE,"THREADS STRIPPED, BROKEN PIPE COUPLING",No,Yes,1,0,0,250000,319149.5275,0,0,GAS TRANSMISSION,No,No,No,OCS
2006,7/8/21,MATERIAL/WELD/EQUIP FAILURE,"THREADS STRIPPED, BROKEN PIPE COUPLING",No,Yes,1,0,0,46575,59457.55698,55,35,HAZARDOUS LIQUID,No,No,No,CALIFORNIA
2006,7/8/21,MATERIAL/WELD/EQUIP FAILURE,"THREADS STRIPPED, BROKEN PIPE COUPLING",No,Yes,1,0,0,2540,3242.5592,40,40,HAZARDOUS LIQUID,No,No,No,COLORADO
2006,7/8/21,MATERIAL/WELD/EQUIP FAILURE,"THREADS STRIPPED, BROKEN PIPE COUPLING",No,Yes,1,0,0,115000,146808.7827,25,0,HAZARDOUS LIQUID,No,No,No,MICHIGAN
2006,7/8/21,MATERIAL/WELD/EQUIP FAILURE,"THREADS STRIPPED, BROKEN PIPE COUPLING",No,Yes,1,0,0,2,2.55319622,7,0,HAZARDOUS LIQUID,No,No,No,N/A
2006,7/8/21,MATERIAL/WELD/EQUIP FAILURE,"THREADS STRIPPED, BROKEN PIPE COUPLING",No,Yes,3,0,0,59045,75376.73541,1416,55,HAZARDOUS LIQUID,No,No,No,TEXAS
2006,7/8/21,NATURAL FORCE DAMAGE,EARTH MOVEMENT,No,Yes,1,0,0,358000,366940.4683,0,0,GAS TRANSMISSION,No,No,No,CALIFORNIA
2006,7/8/21,NATURAL FORCE DAMAGE,HEAVY RAINS/FLOODS,No,Yes,1,0,0,2017130,2553923.516,0,0,GAS DISTRIBUTION,No,No,No,INDIANA
2006,7/8/21,NATURAL FORCE DAMAGE,HEAVY RAINS/FLOODS,No,Yes,1,0,0,100000,127659.811,0,0,GAS DISTRIBUTION,No,No,No,NEW YORK
2006,7/8/21,NATURAL FORCE DAMAGE,HEAVY RAINS/FLOODS,No,Yes,1,0,0,101210,129196.1538,0,0,GAS DISTRIBUTION,No,No,No,UTAH
2006,7/8/21,NATURAL FORCE DAMAGE,HEAVY RAINS/FLOODS,No,Yes,1,0,0,9500060,12127758.64,1,1,HAZARDOUS LIQUID,No,No,No,OCS
2006,7/8/21,NATURAL FORCE DAMAGE,HEAVY RAINS/FLOODS,No,Yes,1,0,0,1031500,1316810.951,15,15,HAZARDOUS LIQUID,No,No,No,TEXAS
2006,7/8/21,NATURAL FORCE DAMAGE,HIGH WINDS,No,Yes,1,0,0,98000,108684.2286,0,0,GAS DISTRIBUTION,No,No,No,MISSOURI
2006,7/8/21,NATURAL FORCE DAMAGE,LIGHTNING,No,Yes,1,0,0,160000,204255.6976,0,0,GAS TRANSMISSION,No,No,No,PENNSYLVANIA
2006,7/8/21,NATURAL FORCE DAMAGE,LIGHTNING,No,Yes,1,0,0,70984,90618.04024,400,400,HAZARDOUS LIQUID,No,No,No,ALABAMA
2006,7/8/21,NATURAL FORCE DAMAGE,LIGHTNING,No,Yes,1,0,0,31600,40340.50028,0,0,HAZARDOUS LIQUID,No,No,No,LOUISIANA
2006,7/8/21,NATURAL FORCE DAMAGE,LIGHTNING,No,Yes,1,0,0,5883282,7510586.682,0,0,HAZARDOUS LIQUID,No,No,No,OKLAHOMA
2006,7/8/21,NATURAL FORCE DAMAGE,LIGHTNING,Yes,Yes,1,4,1,0,0,0,0,GAS DISTRIBUTION,Yes,Yes,Yes,WEST VIRGINIA
2006,7/8/21,OTHER OUTSIDE FORCE DAMAGE,FIRE/EXPLOSION AS PRIMARY CAUSE,No,Yes,1,0,0,150000,191489.7165,0,0,GAS TRANSMISSION,No,No,No,MARYLAND
2006,7/8/21,OTHER OUTSIDE FORCE DAMAGE,FIRE/EXPLOSION AS PRIMARY CAUSE,No,Yes,1,0,0,10000,12765.9811,0.119047619,0.119047619,HAZARDOUS LIQUID,No,No,No,GEORGIA
2006,7/8/21,OTHER OUTSIDE FORCE DAMAGE,INTENTIONAL DAMAGE,No,Yes,1,0,0,200000,255319.622,0,0,GAS DISTRIBUTION,No,No,No,MARYLAND
2006,7/8/21,OTHER OUTSIDE FORCE DAMAGE,INTENTIONAL DAMAGE,No,Yes,1,0,0,40000,51063.9244,300,300,HAZARDOUS LIQUID,No,No,No,OKLAHOMA
2006,7/8/21,OTHER OUTSIDE FORCE DAMAGE,PREVIOUS MECHANICAL DAMAGE,No,Yes,1,0,0,904050,1154066.817,0,0,GAS DISTRIBUTION,No,No,No,MICHIGAN
2006,7/8/21,OTHER OUTSIDE FORCE DAMAGE,PREVIOUS MECHANICAL DAMAGE,No,Yes,1,0,0,1800000,2047649.778,0,0,GAS GATHERING,No,No,No,OCS
2006,7/8/21,OTHER OUTSIDE FORCE DAMAGE,PREVIOUS MECHANICAL DAMAGE,No,Yes,1,0,0,626000,406294.3098,0,0,GAS TRANSMISSION,No,No,No,TEXAS
2006,7/8/21,OTHER OUTSIDE FORCE DAMAGE,PREVIOUS MECHANICAL DAMAGE,No,Yes,1,0,0,1845651,2356154.578,16,14,HAZARDOUS LIQUID,No,No,No,CALIFORNIA
2006,7/8/21,OTHER OUTSIDE FORCE DAMAGE,PREVIOUS MECHANICAL DAMAGE,No,Yes,1,0,0,4683871,5979420.866,3200,1450,HAZARDOUS LIQUID,No,No,No,MINNESOTA
2006,7/8/21,OTHER OUTSIDE FORCE DAMAGE,VEHICLE NOT ENGAGED IN EXCAVATION,No,Yes,2,0,0,840000,1072342.412,0,0,GAS DISTRIBUTION,No,No,No,CALIFORNIA
2006,7/8/21,OTHER OUTSIDE FORCE DAMAGE,VEHICLE NOT ENGAGED IN EXCAVATION,No,Yes,1,0,0,151044,192785.785,0,0,GAS DISTRIBUTION,No,No,No,IOWA
2006,7/8/21,OTHER OUTSIDE FORCE DAMAGE,VEHICLE NOT ENGAGED IN EXCAVATION,No,Yes,1,0,0,142150,181426.7169,0,0,GAS DISTRIBUTION,No,No,No,MICHIGAN
2006,7/8/21,OTHER OUTSIDE FORCE DAMAGE,VEHICLE NOT ENGAGED IN EXCAVATION,No,Yes,2,0,0,580000,740426.9038,0,0,GAS DISTRIBUTION,No,No,No,MINNESOTA
2006,7/8/21,OTHER OUTSIDE FORCE DAMAGE,VEHICLE NOT ENGAGED IN EXCAVATION,No,Yes,2,0,0,547647,699077.5821,0,0,GAS DISTRIBUTION,No,No,No,VIRGINIA
2006,7/8/21,OTHER OUTSIDE FORCE DAMAGE,VEHICLE NOT ENGAGED IN EXCAVATION,No,Yes,1,0,0,89700,107095.7957,0,0,GAS TRANSMISSION,No,No,No,FLORIDA
2006,7/8/21,OTHER OUTSIDE FORCE DAMAGE,VEHICLE NOT ENGAGED IN EXCAVATION,No,Yes,1,0,0,113000,114228.3681,0,0,GAS TRANSMISSION,No,No,No,MINNESOTA
2006,7/8/21,OTHER OUTSIDE FORCE DAMAGE,VEHICLE NOT ENGAGED IN EXCAVATION,No,Yes,2,0,0,314900,393743.2598,0,0,GAS TRANSMISSION,No,No,No,OCS
2006,7/8/21,OTHER OUTSIDE FORCE DAMAGE,VEHICLE NOT ENGAGED IN EXCAVATION,No,Yes,1,0,0,710000,906384.6581,3,3,HAZARDOUS LIQUID,No,No,No,LOUISIANA
2006,7/8/21,OTHER OUTSIDE FORCE DAMAGE,VEHICLE NOT ENGAGED IN EXCAVATION,No,Yes,1,0,0,5405365,6900478.743,568,568,HAZARDOUS LIQUID,No,No,No,OCS
2006,7/8/21,OTHER OUTSIDE FORCE DAMAGE,VEHICLE NOT ENGAGED IN EXCAVATION,Yes,Yes,1,1,2,23425,25796.42044,0,0,GAS DISTRIBUTION,Yes,Yes,Yes,KANSAS
2006,7/8/21,OTHER OUTSIDE FORCE DAMAGE,VEHICLE NOT ENGAGED IN EXCAVATION,Yes,Yes,1,1,0,10978,9628.017902,0,0,GAS DISTRIBUTION,Yes,Yes,Yes,MISSISSIPPI
2006,7/8/21,OTHER OUTSIDE FORCE DAMAGE,VEHICLE NOT ENGAGED IN EXCAVATION,Yes,Yes,1,0,1,160000,195914.8036,0,0,GAS DISTRIBUTION,Yes,Yes,Yes,PENNSYLVANIA
2006,7/8/21,OTHER OUTSIDE FORCE DAMAGE,VEHICLE NOT ENGAGED IN EXCAVATION,Yes,Yes,1,1,0,37000,47067.31219,0,0,GAS DISTRIBUTION,Yes,Yes,Yes,TEXAS
2006,7/8/21,OTHER OUTSIDE FORCE DAMAGE,VEHICLE NOT ENGAGED IN EXCAVATION,Yes,Yes,1,0,1,55000,33679.78037,0,0,GAS TRANSMISSION,Yes,Yes,Yes,PENNSYLVANIA
2007,7/8/21,ALL OTHER CAUSES,MISCELLANEOUS,No,Yes,1,0,0,250000,310687.2294,0,0,GAS DISTRIBUTION,No,No,No,ALABAMA
2007,7/8/21,ALL OTHER CAUSES,MISCELLANEOUS,No,Yes,2,0,0,201100,249839.2236,0,0,GAS DISTRIBUTION,No,No,No,CALIFORNIA
2007,7/8/21,ALL OTHER CAUSES,MISCELLANEOUS,No,Yes,1,0,0,3100000,3542186.784,0,0,GAS GATHERING,No,No,No,TEXAS
2007,7/8/21,ALL OTHER CAUSES,MISCELLANEOUS,No,Yes,1,0,0,2209300,2738389.898,0,0,GAS TRANSMISSION,No,No,No,COLORADO
2007,7/8/21,ALL OTHER CAUSES,MISCELLANEOUS,No,Yes,1,0,0,205800,100279.9618,0,0,GAS TRANSMISSION,No,No,No,KANSAS
2007,7/8/21,ALL OTHER CAUSES,MISCELLANEOUS,No,Yes,1,0,0,155650,72674.81618,0,0,GAS TRANSMISSION,No,No,No,LOUISIANA
2007,7/8/21,ALL OTHER CAUSES,MISCELLANEOUS,No,Yes,1,0,0,1000000,1241934.289,0,0,GAS TRANSMISSION,No,No,No,OCS
2007,7/8/21,ALL OTHER CAUSES,MISCELLANEOUS,No,Yes,4,0,0,1538796,1590062.844,0,0,GAS TRANSMISSION,No,No,No,TEXAS
2007,7/8/21,ALL OTHER CAUSES,MISCELLANEOUS,No,Yes,1,0,0,460512,572300.7896,22,0,HAZARDOUS LIQUID,No,No,No,ALASKA
2007,7/8/21,ALL OTHER CAUSES,MISCELLANEOUS,No,Yes,1,0,0,144063,179034.1373,3,0,HAZARDOUS LIQUID,No,No,No,CALIFORNIA
2007,7/8/21,ALL OTHER CAUSES,MISCELLANEOUS,No,Yes,1,0,0,70500,87613.7987,3069,9,HAZARDOUS LIQUID,No,No,No,COLORADO
2007,7/8/21,ALL OTHER CAUSES,MISCELLANEOUS,No,Yes,1,0,0,660259,820536.1577,11,0,HAZARDOUS LIQUID,No,No,No,LOUISIANA
2007,7/8/21,ALL OTHER CAUSES,MISCELLANEOUS,Yes,Yes,2,0,2,100500,124896.2662,0,0,GAS DISTRIBUTION,Yes,Yes,Yes,CALIFORNIA
2007,7/8/21,ALL OTHER CAUSES,MISCELLANEOUS,Yes,Yes,1,0,1,200000,248549.7835,0,0,GAS DISTRIBUTION,Yes,Yes,Yes,TENNESSEE
2007,7/8/21,ALL OTHER CAUSES,MISCELLANEOUS,Yes,Yes,1,0,1,288000,357911.6883,0,0,GAS TRANSMISSION,Yes,Yes,Yes,KENTUCKY
2007,7/8/21,ALL OTHER CAUSES,MISCELLANEOUS,Yes,Yes,1,0,1,0,0,0,0,GAS TRANSMISSION,Yes,Yes,Yes,MARYLAND
2007,7/8/21,ALL OTHER CAUSES,UNKNOWN,No,Yes,1,0,0,120000,149129.8701,0,0,GAS DISTRIBUTION,No,No,No,ILLINOIS
2007,7/8/21,ALL OTHER CAUSES,UNKNOWN,No,Yes,1,0,0,121200,149690.1642,0,0,GAS TRANSMISSION,No,No,No,LOUISIANA
2007,7/8/21,ALL OTHER CAUSES,UNKNOWN,No,Yes,2,0,0,907000,983643.3951,0,0,GAS TRANSMISSION,No,No,No,OCS
2007,7/8/21,ALL OTHER CAUSES,UNKNOWN,No,Yes,3,0,0,703597,874394.4103,2796,5,HAZARDOUS LIQUID,No,No,No,TEXAS
2007,7/8/21,ALL OTHER CAUSES,UNKNOWN,Yes,Yes,1,0,2,11000,12894.40094,0,0,GAS DISTRIBUTION,Yes,Yes,Yes,CALIFORNIA
2007,7/8/21,ALL OTHER CAUSES,UNKNOWN,Yes,Yes,1,0,1,28064,28620.15483,0,0,GAS DISTRIBUTION,Yes,Yes,Yes,MASSACHUSETTS
2007,7/8/21,ALL OTHER CAUSES,UNKNOWN,Yes,Yes,1,0,1,0,0,0,0,GAS DISTRIBUTION,Yes,Yes,Yes,PENNSYLVANIA
2007,7/8/21,ALL OTHER CAUSES,UNKNOWN,Yes,Yes,1,2,3,250000,310687.2294,0,0,GAS DISTRIBUTION,Yes,Yes,Yes,TEXAS
2007,7/8/21,CORROSION,EXTERNAL,No,Yes,2,0,0,875637,564012.6475,0,0,GAS TRANSMISSION,No,No,No,ALABAMA
2007,7/8/21,CORROSION,EXTERNAL,No,Yes,1,0,0,500000,621374.4589,0,0,GAS TRANSMISSION,No,No,No,CALIFORNIA
2007,7/8/21,CORROSION,EXTERNAL,No,Yes,1,0,0,445000,417251.7666,0,0,GAS TRANSMISSION,No,No,No,ILLINOIS
2007,7/8/21,CORROSION,EXTERNAL,No,Yes,1,0,0,573700,454068.1961,0,0,GAS TRANSMISSION,No,No,No,KANSAS
2007,7/8/21,CORROSION,EXTERNAL,No,Yes,3,0,0,11836228,14304741.76,0,0,GAS TRANSMISSION,No,No,No,LOUISIANA
2007,7/8/21,CORROSION,EXTERNAL,No,Yes,1,0,0,476430,585100.3325,0,0,GAS TRANSMISSION,No,No,No,SOUTH DAKOTA
2007,7/8/21,CORROSION,EXTERNAL,No,Yes,4,0,0,878826,814081.4046,0,0,GAS TRANSMISSION,No,No,No,TEXAS
2007,7/8/21,CORROSION,EXTERNAL,No,Yes,1,0,0,203062,252355.0807,0,0,GAS TRANSMISSION,No,No,No,WISCONSIN
2007,7/8/21,CORROSION,EXTERNAL,No,Yes,3,0,0,1749001,2173569.1,833,129,HAZARDOUS LIQUID,No,No,No,CALIFORNIA
2007,7/8/21,CORROSION,EXTERNAL,No,Yes,1,0,0,129600,161060.2597,1,0,HAZARDOUS LIQUID,No,No,No,GEORGIA
2007,7/8/21,CORROSION,EXTERNAL,No,Yes,1,0,0,212000,263462.7706,0.095238095,0,HAZARDOUS LIQUID,No,No,No,INDIANA
2007,7/8/21,CORROSION,EXTERNAL,No,Yes,1,0,0,30250,37593.15476,5,5,HAZARDOUS LIQUID,No,No,No,KANSAS
2007,7/8/21,CORROSION,EXTERNAL,No,Yes,1,0,0,700420,870446.197,20,20,HAZARDOUS LIQUID,No,No,No,LOUISIANA
2007,7/8/21,CORROSION,EXTERNAL,No,Yes,1,0,0,17120,21275.86147,267,0,HAZARDOUS LIQUID,No,No,No,MONTANA
2007,7/8/21,CORROSION,EXTERNAL,No,Yes,1,0,0,102306,127140.6708,0.071428571,0.071428571,HAZARDOUS LIQUID,No,No,No,NORTH DAKOTA
2007,7/8/21,CORROSION,EXTERNAL,No,Yes,1,0,0,117003,145405.3516,0.047619048,0.047619048,HAZARDOUS LIQUID,No,No,No,OCS
2007,7/8/21,CORROSION,EXTERNAL,No,Yes,6,0,0,2580833,3207327.418,2622.5,2597.5,HAZARDOUS LIQUID,No,No,No,TEXAS
2007,7/8/21,CORROSION,EXTERNAL,Yes,Yes,1,0,2,103300,85472.16864,0,0,GAS DISTRIBUTION,Yes,Yes,Yes,MISSOURI
2007,7/8/21,CORROSION,EXTERNAL,Yes,Yes,1,0,2,28425,28710.35042,0,0,GAS TRANSMISSION,Yes,Yes,Yes,KANSAS
2007,7/8/21,CORROSION,EXTERNAL,Yes,Yes,1,1,0,3045450,3629213.134,0,0,GAS TRANSMISSION,Yes,Yes,Yes,LOUISIANA
2007,7/8/21,CORROSION,INTERNAL,No,Yes,1,0,0,118000,145868.5351,0,0,GAS GATHERING,No,No,No,N/A
2007,7/8/21,CORROSION,INTERNAL,No,Yes,7,0,0,2014694,2488577.207,0,0,GAS GATHERING,No,No,No,OCS
2007,7/8/21,CORROSION,INTERNAL,No,Yes,1,0,0,1548870,955936.7709,0,0,GAS TRANSMISSION,No,No,No,KANSAS
2007,7/8/21,CORROSION,INTERNAL,No,Yes,1,0,0,220200,234861.454,0,0,GAS TRANSMISSION,No,No,No,LOUISIANA
2007,7/8/21,CORROSION,INTERNAL,No,Yes,4,0,0,2273000,2681160.833,0,0,GAS TRANSMISSION,No,No,No,OCS
2007,7/8/21,CORROSION,INTERNAL,No,Yes,1,0,0,325000,162279.8646,0,0,GAS TRANSMISSION,No,No,No,OHIO
2007,7/8/21,CORROSION,INTERNAL,No,Yes,1,0,0,782000,450467.0868,0,0,GAS TRANSMISSION,No,No,No,PENNSYLVANIA
2007,7/8/21,CORROSION,INTERNAL,No,Yes,5,0,0,1438358,1550133.402,0,0,GAS TRANSMISSION,No,No,No,TEXAS
2007,7/8/21,CORROSION,INTERNAL,No,Yes,1,0,0,150063,186490.6308,8,1,HAZARDOUS LIQUID,No,No,No,LOUISIANA
2007,7/8/21,CORROSION,INTERNAL,No,Yes,1,0,0,268800,334050.9091,87,0,HAZARDOUS LIQUID,No,No,No,NEW JERSEY
2007,7/8/21,CORROSION,INTERNAL,No,Yes,1,0,0,92438,114877.2245,21,2,HAZARDOUS LIQUID,No,No,No,NORTH CAROLINA
2007,7/8/21,CORROSION,INTERNAL,No,Yes,1,0,0,107700,133844.0584,25,15,HAZARDOUS LIQUID,No,No,No,OKLAHOMA
2007,7/8/21,CORROSION,INTERNAL,No,Yes,6,0,0,914319,1136268.948,1161,425,HAZARDOUS LIQUID,No,No,No,TEXAS
2007,7/8/21,CORROSION,UNSPECIFIED CORROSION,No,Yes,1,0,0,25200,31317.27273,5,5,HAZARDOUS LIQUID,No,No,No,TEXAS
2007,7/8/21,EXCAVATION DAMAGE,OPERATOR/CONTRACTOR EXCAVATION DAMAGE,No,Yes,1,0,0,503550,625762.9424,0,0,GAS DISTRIBUTION,No,No,No,UTAH
2007,7/8/21,EXCAVATION DAMAGE,OPERATOR/CONTRACTOR EXCAVATION DAMAGE,No,Yes,1,0,0,223430,105097.9327,0,0,GAS TRANSMISSION,No,No,No,ARIZONA
2007,7/8/21,EXCAVATION DAMAGE,OPERATOR/CONTRACTOR EXCAVATION DAMAGE,No,Yes,1,0,0,390246,484977.7942,14,0,HAZARDOUS LIQUID,No,No,No,ARKANSAS
2007,7/8/21,EXCAVATION DAMAGE,OPERATOR/CONTRACTOR EXCAVATION DAMAGE,No,Yes,1,0,0,129000,160314.6104,310,270,HAZARDOUS LIQUID,No,No,No,HAWAII
2007,7/8/21,EXCAVATION DAMAGE,OPERATOR/CONTRACTOR EXCAVATION DAMAGE,No,Yes,1,0,0,13433,16693.84621,400,5,HAZARDOUS LIQUID,No,No,No,MISSISSIPPI
2007,7/8/21,EXCAVATION DAMAGE,OPERATOR/CONTRACTOR EXCAVATION DAMAGE,No,Yes,2,0,0,929000,1154513.745,2563,1943,HAZARDOUS LIQUID,No,No,No,TEXAS
2007,7/8/21,EXCAVATION DAMAGE,OPERATOR/CONTRACTOR EXCAVATION DAMAGE,No,Yes,1,0,0,4503458,5596667.556,4800,2066,HAZARDOUS LIQUID,No,No,No,WISCONSIN
2007,7/8/21,EXCAVATION DAMAGE,OPERATOR/CONTRACTOR EXCAVATION DAMAGE,Yes,Yes,1,0,1,1000,1203.95706,0,0,GAS DISTRIBUTION,Yes,Yes,Yes,CALIFORNIA
2007,7/8/21,EXCAVATION DAMAGE,OPERATOR/CONTRACTOR EXCAVATION DAMAGE,Yes,Yes,1,0,2,2000859,2485993.565,0,0,GAS DISTRIBUTION,Yes,Yes,Yes,MASSACHUSETTS
2007,7/8/21,EXCAVATION DAMAGE,OPERATOR/CONTRACTOR EXCAVATION DAMAGE,Yes,Yes,1,1,0,2494,2938.041673,0,0,GAS DISTRIBUTION,Yes,Yes,Yes,NEVADA
2007,7/8/21,EXCAVATION DAMAGE,OPERATOR/CONTRACTOR EXCAVATION DAMAGE,Yes,Yes,1,0,1,16922,7901.080882,0,0,GAS TRANSMISSION,Yes,Yes,Yes,KANSAS
2007,7/8/21,EXCAVATION DAMAGE,THIRD PARTY EXCAVATION DAMAGE,No,Yes,1,0,0,264543,328184.0799,0,0,GAS DISTRIBUTION,No,No,No,ARIZONA
2007,7/8/21,EXCAVATION DAMAGE,THIRD PARTY EXCAVATION DAMAGE,No,Yes,2,0,0,210950,261343.2552,0,0,GAS DISTRIBUTION,No,No,No,CALIFORNIA
2007,7/8/21,EXCAVATION DAMAGE,THIRD PARTY EXCAVATION DAMAGE,No,Yes,2,0,0,609150,752947.3582,0,0,GAS DISTRIBUTION,No,No,No,COLORADO
2007,7/8/21,EXCAVATION DAMAGE,THIRD PARTY EXCAVATION DAMAGE,No,Yes,1,0,0,278400,346137.8756,0,0,GAS DISTRIBUTION,No,No,No,CONNECTICUT
2007,7/8/21,EXCAVATION DAMAGE,THIRD PARTY EXCAVATION DAMAGE,No,Yes,1,0,0,113739,94430.26733,0,0,GAS DISTRIBUTION,No,No,No,GEORGIA
2007,7/8/21,EXCAVATION DAMAGE,THIRD PARTY EXCAVATION DAMAGE,No,Yes,1,0,0,200000,248549.7835,0,0,GAS DISTRIBUTION,No,No,No,MAINE
2007,7/8/21,EXCAVATION DAMAGE,THIRD PARTY EXCAVATION DAMAGE,No,Yes,1,0,0,512044,626997.4773,0,0,GAS DISTRIBUTION,No,No,No,MARYLAND
2007,7/8/21,EXCAVATION DAMAGE,THIRD PARTY EXCAVATION DAMAGE,No,Yes,1,0,0,200000,248161.865,0,0,GAS DISTRIBUTION,No,No,No,MISSISSIPPI
2007,7/8/21,EXCAVATION DAMAGE,THIRD PARTY EXCAVATION DAMAGE,No,Yes,1,0,0,120137,104656.5963,0,0,GAS DISTRIBUTION,No,No,No,NEW MEXICO
2007,7/8/21,EXCAVATION DAMAGE,THIRD PARTY EXCAVATION DAMAGE,No,Yes,2,0,0,636305,775095.9065,0,0,GAS DISTRIBUTION,No,No,No,NORTH CAROLINA
2007,7/8/21,EXCAVATION DAMAGE,THIRD PARTY EXCAVATION DAMAGE,No,Yes,2,0,0,909716,1129993.075,0,0,GAS DISTRIBUTION,No,No,No,OHIO
2007,7/8/21,EXCAVATION DAMAGE,THIRD PARTY EXCAVATION DAMAGE,No,Yes,2,0,0,813640,1010653.694,0,0,GAS DISTRIBUTION,No,No,No,OREGON
2007,7/8/21,EXCAVATION DAMAGE,THIRD PARTY EXCAVATION DAMAGE,No,Yes,1,0,0,91200,113183.5339,0,0,GAS DISTRIBUTION,No,No,No,PENNSYLVANIA
2007,7/8/21,EXCAVATION DAMAGE,THIRD PARTY EXCAVATION DAMAGE,No,Yes,1,0,0,471362,585503.7623,0,0,GAS DISTRIBUTION,No,No,No,SOUTH DAKOTA
2007,7/8/21,EXCAVATION DAMAGE,THIRD PARTY EXCAVATION DAMAGE,No,Yes,1,0,0,92000,114332.9004,0,0,GAS DISTRIBUTION,No,No,No,TEXAS
2007,7/8/21,EXCAVATION DAMAGE,THIRD PARTY EXCAVATION DAMAGE,No,Yes,1,0,0,175000,101105.4876,0,0,GAS TRANSMISSION,No,No,No,CALIFORNIA
2007,7/8/21,EXCAVATION DAMAGE,THIRD PARTY EXCAVATION DAMAGE,No,Yes,1,0,0,369615,231084.2475,0,0,GAS TRANSMISSION,No,No,No,FLORIDA
2007,7/8/21,EXCAVATION DAMAGE,THIRD PARTY EXCAVATION DAMAGE,No,Yes,2,0,0,276179,202535.499,0,0,GAS TRANSMISSION,No,No,No,LOUISIANA
2007,7/8/21,EXCAVATION DAMAGE,THIRD PARTY EXCAVATION DAMAGE,No,Yes,1,0,0,146229,92538.79573,0,0,GAS TRANSMISSION,No,No,No,NEW MEXICO
2007,7/8/21,EXCAVATION DAMAGE,THIRD PARTY EXCAVATION DAMAGE,No,Yes,1,0,0,403225,202213.8416,0,0,GAS TRANSMISSION,No,No,No,TEXAS
2007,7/8/21,EXCAVATION DAMAGE,THIRD PARTY EXCAVATION DAMAGE,No,Yes,1,0,0,1070300,1336327.911,5,0,HAZARDOUS LIQUID,No,No,No,CALIFORNIA
2007,7/8/21,EXCAVATION DAMAGE,THIRD PARTY EXCAVATION DAMAGE,No,Yes,1,0,0,684240,850338.5195,1725,1697,HAZARDOUS LIQUID,No,No,No,NEBRASKA
2007,7/8/21,EXCAVATION DAMAGE,THIRD PARTY EXCAVATION DAMAGE,No,Yes,7,0,0,4825070,5996350.521,6962.071429,5959.02381,HAZARDOUS LIQUID,No,No,No,TEXAS
2007,7/8/21,EXCAVATION DAMAGE,THIRD PARTY EXCAVATION DAMAGE,Yes,Yes,1,0,1,0,0,0,0,GAS DISTRIBUTION,Yes,Yes,Yes,GEORGIA
2007,7/8/21,EXCAVATION DAMAGE,THIRD PARTY EXCAVATION DAMAGE,Yes,Yes,1,0,1,5000,5980.993443,0,0,GAS DISTRIBUTION,Yes,Yes,Yes,ILLINOIS
2007,7/8/21,EXCAVATION DAMAGE,THIRD PARTY EXCAVATION DAMAGE,Yes,Yes,1,0,1,215000,263311.8316,0,0,GAS DISTRIBUTION,Yes,Yes,Yes,PENNSYLVANIA
2007,7/8/21,EXCAVATION DAMAGE,THIRD PARTY EXCAVATION DAMAGE,Yes,Yes,2,0,2,111000,136393.4556,0,0,GAS DISTRIBUTION,Yes,Yes,Yes,TEXAS
2007,7/8/21,EXCAVATION DAMAGE,THIRD PARTY EXCAVATION DAMAGE,Yes,Yes,1,2,0,206036,256015.3275,0,0,GAS DISTRIBUTION,Yes,Yes,Yes,UTAH
2007,7/8/21,EXCAVATION DAMAGE,THIRD PARTY EXCAVATION DAMAGE,Yes,Yes,1,0,1,62181,77134.94393,0,0,GAS DISTRIBUTION,Yes,Yes,Yes,WEST VIRGINIA
2007,7/8/21,EXCAVATION DAMAGE,THIRD PARTY EXCAVATION DAMAGE,Yes,Yes,1,1,0,138000,160088.3378,0,0,GAS TRANSMISSION,Yes,Yes,Yes,LOUISIANA
