IYEAR,OPERATOR_ID,NAME,LOCAL_DATETIME,LOCATION_LATITUDE,LOCATION_LONGITUDE,COMMODITY_RELEASED_TYPE,COMMODITY_SUBTYPE,COMMODITY_DETAILS,UNINTENTIONAL_RELEASE_BBLS,INTENTIONAL_RELEASE_BBLS,RECOVERED_BBLS,FATAL,INJURE,SHUTDOWN_DUE_ACCIDENT_IND,SHUTDOWN_EXPLAIN,SHUTDOWN_DATETIME,RESTART_DATETIME,NUM_PUB_EVACUATED,INCIDENT_IDENTIFIED_DATETIME,LOCATION_TYPE,INCIDENT_AREA_TYPE,INSTALLATION_YEAR,MATERIAL_INVOLVED,RELEASE_TYPE,PUNCTURE_AXIAL,PUNCTURE_CIRCUM,LEAK_TYPE,LEAK_TYPE_OTHER,WILDLIFE_IMPACT_IND,SOIL_CONTAMINATION,LONG_TERM_ASSESSMENT,REMEDIATION_IND,SOIL_REMED_IND,WATER_CONTAM_IND,OTHER_POP_IND,OTHER_POP_YES_NO,USA_DRINKING_IND,USA_DRINKING_YES_NO,EST_COST_GAS_RELEASED,EST_COST_PROP_DAMAGE,EST_COST_EMERGENCY,EST_COST_ENVIRONMENTAL,EST_COST_OTHER,PART_C_QUESTION_2_IND,CAUSE,CAUSE_DETAILS
2017,30829,ENTERPRISE CRUDE PIPELINE LLC,10/16/17 7:00,29.707084,-95.237799,CRUDE OIL,,,463,,456,,,NO,PIPELINE WAS ALREADY SHUTDOWN,,,0,10/16/17 7:00,PIPELINE RIGHT-OF-WAY,UNDERGROUND,2012,CARBON STEEL,LEAK,,,PINHOLE,,NO,YES,NO,YES,YES,NO,,,,,22600,100000,1100000,0,0,YES,CORROSION FAILURE,INTERNAL CORROSION
2017,300,"PLAINS PIPELINE, L.P.",10/15/17 15:40,42.210771,-104.50558,CRUDE OIL,,,2949,,2672,,,YES,,10/15/17 15:41,12/15/17 15:30,0,10/15/17 15:43,TOTALLY CONTAINED ON OPERATOR-CONTROLLED PROPERTY,UNDERGROUND,1955,CARBON STEEL,LEAK,,,OTHER,LONGITUDINAL FRACTURE,NO,YES,NO,NO,,NO,,,,,37750,340000,258000,225000,0,NO,MATERIAL FAILURE OF PIPE OR WELD,ORIGINAL MANUFACTURING-RELATED (NOT GIRTH WELD OR OTHER WELDS FORMED IN THE FIELD)
2017,39534,TORRANCE VALLEY PIPELINE COMPANY LLC,10/14/17 21:45,34.860589,-118.880706,CRUDE OIL,,,35,,35,,,NO,THE PIPELINE AND STATION WAS NOT SHUTDOWN. THE PUMP WAS SHUTDOWN AND ISOLATED.,,,0,10/14/17 23:15,TOTALLY CONTAINED ON OPERATOR-CONTROLLED PROPERTY,ABOVEGROUND,,MATERIAL OTHER THAN CARBON STEEL,LEAK,,,SEAL OR PACKING,,NO,NO,NO,NO,,NO,YES,YES,,,0,4500,7500,0,0,NO,EQUIPMENT FAILURE,PUMP OR PUMP-RELATED EQUIPMENT
2017,31983,"EPL PIPELINE, LLC",10/14/17 6:50,28.843,-89.354,CRUDE OIL,,,3.5,,0,,,YES,,10/14/17 6:55,11/18/17 13:45,0,10/14/17 6:50,,,2006,CARBON STEEL,RUPTURE,,,,,NO,NO,NO,NO,,YES,,,,,175,2544300,0,0,0,YES,NATURAL FORCE DAMAGE,HEAVY RAINS/FLOODS
2017,32147,MARATHON PIPE LINE LLC,10/12/17 16:20,44.679531,-108.359569,CRUDE OIL,,,4,,4,,,NO,THE LINE WAS SHUTDOWN BY SCHEDULE.,,,0,10/12/17 16:20,PIPELINE RIGHT-OF-WAY,UNDERGROUND,1978,CARBON STEEL,LEAK,,,PINHOLE,,NO,YES,NO,NO,,NO,,,,,204,2000,20335,0,0,YES,CORROSION FAILURE,EXTERNAL CORROSION
2017,30829,ENTERPRISE CRUDE PIPELINE LLC,10/12/17 8:00,31.656332,-102.248096,CRUDE OIL,,,0.5,,0.5,,,NO,PUMP WAS ALREADY SHUTDOWN AT TIME OF DISCOVERY,,,0,10/12/17 8:00,TOTALLY CONTAINED ON OPERATOR-CONTROLLED PROPERTY,ABOVEGROUND,2007,MATERIAL OTHER THAN CARBON STEEL,LEAK,,,CONNECTION FAILURE,,NO,YES,NO,NO,,NO,,,,,25,50,1200,0,0,NO,EQUIPMENT FAILURE,OTHER EQUIPMENT FAILURE
2017,31888,CENTURION PIPELINE L.P.,10/10/17 16:40,35.92762,-96.76167,CRUDE OIL,,,377,,377,,,YES,,10/10/17 16:40,10/12/17 14:40,0,10/10/17 16:40,PIPELINE RIGHT-OF-WAY,UNDERGROUND,1948,CARBON STEEL,MECHANICAL PUNCTURE,3,2,,,NO,YES,NO,YES,YES,NO,,,,,8905,15000,40000,3000000,0,YES,EXCAVATION DAMAGE,EXCAVATION DAMAGE BY THIRD PARTY
2017,39596,PERMIAN EXPRESS PARTNERS LLC,10/10/17 2:46,32.35204,-93.68041,CRUDE OIL,,,10,,10,,,YES,,10/10/17 3:09,10/10/17 19:03,0,10/10/17 2:46,TOTALLY CONTAINED ON OPERATOR-CONTROLLED PROPERTY,"TANK, INCLUDING ATTACHED APPURTENANCES",1953,CARBON STEEL,LEAK,,,OTHER,BULLET HOLE IN TANK SHELL,NO,YES,NO,YES,YES,NO,,,,,260,42000,104637,98856,0,NO,OTHER OUTSIDE FORCE DAMAGE,INTENTIONAL DAMAGE
2017,30829,ENTERPRISE CRUDE PIPELINE LLC,10/8/17 9:00,29.765296,-95.144848,CRUDE OIL,,,20,,20,,,YES,,10/8/17 9:00,10/8/17 14:00,0,10/8/17 9:00,TOTALLY CONTAINED ON OPERATOR-CONTROLLED PROPERTY,ABOVEGROUND,2016,CARBON STEEL,LEAK,,,CRACK,,NO,YES,NO,NO,,NO,,,,,1000,100,88000,0,0,NO,EQUIPMENT FAILURE,THREADED CONNECTION/COUPLING FAILURE
2017,1845,"BUCKEYE PARTNERS, LP",10/4/17 16:40,40.6972223,-84.1272224,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,MIXTURE OF REFINED PRODUCTS (TRANSMIX OR OTHER MIXTURE),,10,,10,,,YES,,10/4/17 16:54,10/5/17 0:04,0,10/4/17 16:40,TOTALLY CONTAINED ON OPERATOR-CONTROLLED PROPERTY,"TANK, INCLUDING ATTACHED APPURTENANCES",,CARBON STEEL,OVERFILL OR OVERFLOW,,,,,NO,YES,NO,YES,YES,NO,,,,,1000,0,40000,15000,0,NO,INCORRECT OPERATION,"TANK, VESSEL, OR SUMP/SEPARATOR ALLOWED OR CAUSED TO OVERFILL OR OVERFLOW"
2017,31130,DCP MIDSTREAM,10/4/17 11:50,31.80026,-103.13523,HVL OR OTHER FLAMMABLE OR TOXIC FLUID WHICH IS A GAS AT AMBIENT CONDITIONS,LPG (LIQUEFIED PETROLEUM GAS)  /  NGL (NATURAL GAS LIQUID),,1.2,0,0,,,YES,,10/4/17 11:50,10/4/17 12:45,0,10/4/17 11:50,TOTALLY CONTAINED ON OPERATOR-CONTROLLED PROPERTY,ABOVEGROUND,2017,MATERIAL OTHER THAN CARBON STEEL,LEAK,,,CONNECTION FAILURE,,NO,NO,NO,NO,,NO,,,,,100,300,100,0,0,NO,INCORRECT OPERATION,EQUIPMENT NOT INSTALLED PROPERLY
2017,32683,INLAND CORPORATION,10/3/17 16:30,41.63756,-83.44773,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,MIXTURE OF REFINED PRODUCTS (TRANSMIX OR OTHER MIXTURE),,10,,1.2,,,YES,,10/7/17 16:00,10/13/17 12:21,0,10/3/17 16:30,PIPELINE RIGHT-OF-WAY,UNDERGROUND,1955,CARBON STEEL,LEAK,,,PINHOLE,,YES,YES,YES,YES,YES,YES,YES,YES,,,2000,115000,864901,200000,15000,YES,CORROSION FAILURE,EXTERNAL CORROSION
2017,31618,ENTERPRISE PRODUCTS OPERATING LLC,10/3/17 11:08,31.745631,-100.268643,HVL OR OTHER FLAMMABLE OR TOXIC FLUID WHICH IS A GAS AT AMBIENT CONDITIONS,LPG (LIQUEFIED PETROLEUM GAS)  /  NGL (NATURAL GAS LIQUID),,10000,0,0,,,YES,,10/3/17 11:08,10/8/17 8:47,0,10/3/17 11:08,PIPELINE RIGHT-OF-WAY,UNDERGROUND,1981,CARBON STEEL,MECHANICAL PUNCTURE,3,0.5,,,NO,YES,NO,YES,YES,NO,,,,,200000,150000,0,1500,0,YES,EXCAVATION DAMAGE,EXCAVATION DAMAGE BY OPERATOR'S CONTRACTOR (SECOND PARTY)
2017,39358,"VELOCITY CENTRAL OKLAHOMA PIPELINE, LLC",10/3/17 9:50,35.013658,-97.787268,CRUDE OIL,,,353.5,,343,,,YES,,10/3/17 10:30,10/13/17 13:00,0,10/3/17 9:50,PIPELINE RIGHT-OF-WAY,UNDERGROUND,2015,CARBON STEEL,MECHANICAL PUNCTURE,14,6,,,NO,YES,YES,YES,YES,NO,,,,,13750,116805,183886,572781,33223,YES,EXCAVATION DAMAGE,EXCAVATION DAMAGE BY OPERATOR'S CONTRACTOR (SECOND PARTY)
2017,300,"PLAINS PIPELINE, L.P.",10/2/17 14:52,42.851162,-106.356422,CRUDE OIL,,,320,,305,,,YES,,10/2/17 15:00,10/3/17 15:30,0,10/2/17 14:52,TOTALLY CONTAINED ON OPERATOR-CONTROLLED PROPERTY,UNDERGROUND,,CARBON STEEL,LEAK,,,PINHOLE,,NO,YES,NO,NO,,NO,,,,,750,0,19325,13200,0,NO,CORROSION FAILURE,INTERNAL CORROSION
2017,26041,"KINDER MORGAN LIQUID TERMINALS, LLC",10/2/17 11:30,29.72536,-95.20334,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,"DIESEL, FUEL OIL, KEROSENE, JET FUEL",,1,,1,,,YES,,10/2/17 11:30,10/13/17 14:00,0,10/2/17 11:30,TOTALLY CONTAINED ON OPERATOR-CONTROLLED PROPERTY,UNDERGROUND,1980,CARBON STEEL,LEAK,,,PINHOLE,,NO,YES,NO,NO,,NO,YES,YES,YES,YES,100,40500,0,2000,0,NO,MATERIAL FAILURE OF PIPE OR WELD,"CONSTRUCTION-, INSTALLATION-, OR FABRICATION-RELATED"
2017,11169,"ENBRIDGE ENERGY, LIMITED PARTNERSHIP",9/29/17 17:30,47.689224,-95.408377,CRUDE OIL,,,0.59,,0.59,,,YES,,9/29/17 18:00,9/30/17 1:00,0,9/29/17 17:30,TOTALLY CONTAINED ON OPERATOR-CONTROLLED PROPERTY,ABOVEGROUND,1994,CARBON STEEL,LEAK,,,SEAL OR PACKING,,NO,YES,NO,NO,,NO,,,,,31,27663,169,7000,0,NO,EQUIPMENT FAILURE,NON-THREADED CONNECTION FAILURE
2017,31454,"NUSTAR LOGISTICS, L.P.",9/29/17 8:30,35.256521,-100.924335,CRUDE OIL,,,2,,2,,,YES,,9/29/17 8:54,9/29/17 11:58,0,9/29/17 8:52,TOTALLY CONTAINED ON OPERATOR-CONTROLLED PROPERTY,ABOVEGROUND,1992,MATERIAL OTHER THAN CARBON STEEL,LEAK,,,SEAL OR PACKING,,NO,YES,NO,NO,,NO,,,,,103,29083,542,0,0,YES,EQUIPMENT FAILURE,NON-THREADED CONNECTION FAILURE
2017,31476,ROSE ROCK MIDSTREAM L.P.,9/28/17 10:55,37.69283,-98.389093,CRUDE OIL,,,45,,45,,,YES,,9/28/17 11:40,10/3/17 16:55,0,9/28/17 10:55,"ORIGINATED ON OPERATOR-CONTROLLED PROPERTY, BUT THEN FLOWED OR MIGRATED OFF THE PROPERTY",UNDERGROUND,1934,CARBON STEEL,LEAK,,,PINHOLE,,NO,YES,NO,YES,YES,NO,,,,,2500,54980,2837,140000,6158,YES,CORROSION FAILURE,INTERNAL CORROSION
2017,10012,NUSTAR PIPELINE OPERATING PARTNERSHIP L.P.,9/28/17 9:29,43.08949,-93.903342,HVL OR OTHER FLAMMABLE OR TOXIC FLUID WHICH IS A GAS AT AMBIENT CONDITIONS,ANHYDROUS AMMONIA,,0.48,7.76,0,,,YES,,9/28/17 11:07,10/1/17 11:08,0,9/28/17 9:29,PIPELINE RIGHT-OF-WAY,UNDERGROUND,1970,CARBON STEEL,LEAK,,,PINHOLE,,NO,YES,NO,NO,,NO,,,,,26,16905,1128,5000,0,YES,MATERIAL FAILURE OF PIPE OR WELD,"CONSTRUCTION-, INSTALLATION-, OR FABRICATION-RELATED"
2017,31517,ASCEND PERFORMANCE MATERIALS TEXAS INC,9/28/17 6:17,29.06948,-95.33939,HVL OR OTHER FLAMMABLE OR TOXIC FLUID WHICH IS A GAS AT AMBIENT CONDITIONS,ANHYDROUS AMMONIA,,1369.7,54.36,0,,,YES,,9/28/17 8:25,10/21/17 0:26,7,9/28/17 6:17,PIPELINE RIGHT-OF-WAY,UNDERGROUND,1976,CARBON STEEL,LEAK,,,PINHOLE,,NO,YES,NO,YES,YES,NO,YES,YES,,,120000,4600000,6500000,4080000,0,YES,CORROSION FAILURE,EXTERNAL CORROSION
2017,32099,ENERGY TRANSFER COMPANY,9/26/17 6:18,32.21106,-101.93433,HVL OR OTHER FLAMMABLE OR TOXIC FLUID WHICH IS A GAS AT AMBIENT CONDITIONS,LPG (LIQUEFIED PETROLEUM GAS)  /  NGL (NATURAL GAS LIQUID),,42,0,0,,,NO,"LEAK OCCURED ON RELIEF VALVE AT METER STATION, LINE NEVER TAKEN OUT OF SERVICE",,,0,9/26/17 6:18,TOTALLY CONTAINED ON OPERATOR-CONTROLLED PROPERTY,ABOVEGROUND,2012,CARBON STEEL,OTHER,,,,,NO,NO,NO,NO,,NO,,,,,1260,200,0,0,0,NO,EQUIPMENT FAILURE,MALFUNCTION OF CONTROL/RELIEF EQUIPMENT
2017,4908,"EXXONMOBIL PRODUCTION COMPANY, A DIVISION OF EXXON MOBIL CORPORATION",9/24/17 5:36,41.87991,-110.045,CO2 (CARBON DIOXIDE),,,28.75,1724.84,0,,,YES,,9/24/17 6:05,10/2/17 14:30,0,9/24/17 5:36,TOTALLY CONTAINED ON OPERATOR-CONTROLLED PROPERTY,ABOVEGROUND,1986,CARBON STEEL,LEAK,,,CONNECTION FAILURE,,NO,NO,NO,NO,,NO,,,,,53,8824,0,0,0,NO,EQUIPMENT FAILURE,MALFUNCTION OF CONTROL/RELIEF EQUIPMENT
2017,39534,TORRANCE VALLEY PIPELINE COMPANY LLC,9/23/17 9:45,34.860589,-118.880706,CRUDE OIL,,,11.21,,11.21,,,NO,THE PIPELINE AND STATION WAS NOT SHUTDOWN. THE PUMP WAS SHUTDOWN AND ISOLATED.,,,0,9/23/17 9:45,TOTALLY CONTAINED ON OPERATOR-CONTROLLED PROPERTY,ABOVEGROUND,2017,MATERIAL OTHER THAN CARBON STEEL,LEAK,,,SEAL OR PACKING,,NO,YES,NO,YES,YES,NO,YES,YES,,,0,35000,7000,20000,0,NO,EQUIPMENT FAILURE,PUMP OR PUMP-RELATED EQUIPMENT
2017,30829,ENTERPRISE CRUDE PIPELINE LLC,9/23/17 6:00,29.759627,-95.142502,CRUDE OIL,,,0.2,,0.2,,,NO,NO MOVEMENT WAS ACTIVE AT THE TIME OF DISCOVERY,,,0,9/23/17 6:00,TOTALLY CONTAINED ON OPERATOR-CONTROLLED PROPERTY,ABOVEGROUND,2013,CARBON STEEL,LEAK,,,PINHOLE,,NO,YES,NO,NO,,NO,,,,,10,150,25000,0,0,NO,EQUIPMENT FAILURE,THREADED CONNECTION/COUPLING FAILURE
2017,32109,"ONEOK NGL PIPELINE, LLC",9/23/17 3:03,33.730409,-96.443294,HVL OR OTHER FLAMMABLE OR TOXIC FLUID WHICH IS A GAS AT AMBIENT CONDITIONS,LPG (LIQUEFIED PETROLEUM GAS)  /  NGL (NATURAL GAS LIQUID),,2.2,0,0,,,YES,,9/23/17 3:03,9/23/17 5:30,0,9/23/17 3:03,TOTALLY CONTAINED ON OPERATOR-CONTROLLED PROPERTY,ABOVEGROUND,2007,MATERIAL OTHER THAN CARBON STEEL,LEAK,,,CRACK,,NO,NO,NO,NO,,NO,,,,,85,250,250,0,0,NO,EQUIPMENT FAILURE,DEFECTIVE OR LOOSE TUBING OR FITTING
2017,18718,SUNOCO PIPELINE L.P.,9/22/17 14:25,30.88541,-96.5212,CRUDE OIL,,,0.2,,0.2,,,NO,SCADA PROGRAMMING S/D LOCAL MAINLINE UNIT.  LINE CONTINUED IN OPERATION.,,,0,9/22/17 14:30,TOTALLY CONTAINED ON OPERATOR-CONTROLLED PROPERTY,ABOVEGROUND,,CARBON STEEL,OVERFILL OR OVERFLOW,,,,,NO,YES,NO,YES,YES,NO,,,,,12,0,500,0,0,NO,INCORRECT OPERATION,"TANK, VESSEL, OR SUMP/SEPARATOR ALLOWED OR CAUSED TO OVERFILL OR OVERFLOW"
2017,26041,"KINDER MORGAN LIQUID TERMINALS, LLC",9/19/17 16:00,29.72536,-95.20334,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,GASOLINE (NON-ETHANOL),,0.5,,0.5,,,YES,,9/19/17 16:00,9/19/17 22:00,0,9/19/17 16:00,TOTALLY CONTAINED ON OPERATOR-CONTROLLED PROPERTY,ABOVEGROUND,,CARBON STEEL,LEAK,,,CONNECTION FAILURE,,NO,NO,NO,NO,,NO,,,,,30,100,400,0,0,NO,INCORRECT OPERATION,DAMAGE BY OPERATOR OR OPERATOR'S CONTRACTOR NOT RELATED TO EXCAVATION AND NOT DUE TO MOTORIZED VEHICLE/EQUIPMENT DAMAGE
2017,32537,WYOMING PIPELINE COMPANY,9/19/17 10:00,43.67014,-105.00036,CRUDE OIL,,,0.5,,0.5,,,YES,,9/19/17 10:02,9/19/17 13:04,0,9/19/17 10:00,PIPELINE RIGHT-OF-WAY,UNDERGROUND,1976,CARBON STEEL,LEAK,,,PINHOLE,,NO,YES,YES,YES,YES,NO,,,,,23,26214,7185,1730,0,YES,CORROSION FAILURE,EXTERNAL CORROSION
2017,32103,CRIMSON PIPELINE L.P.,9/18/17 8:30,34.3762,-118.790892,CRUDE OIL,,,0.3,,0.3,,,YES,,9/18/17 8:30,9/22/17 9:00,0,9/18/17 8:30,TOTALLY CONTAINED ON OPERATOR-CONTROLLED PROPERTY,ABOVEGROUND,1955,CARBON STEEL,LEAK,,,PINHOLE,,NO,YES,NO,YES,YES,NO,,,,,30,15711,4822,1216,0,NO,CORROSION FAILURE,INTERNAL CORROSION
2017,2552,COLONIAL PIPELINE CO,9/18/17 7:38,30.713929,-91.275048,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,"DIESEL, FUEL OIL, KEROSENE, JET FUEL",,2.4,,2.4,,,NO,FACILITY WAS NOT RUNNING AT TIME OF INCIDENT. SPILL AREA WAS QUICKLY ISOLATED.,,,0,9/18/17 7:38,TOTALLY CONTAINED ON OPERATOR-CONTROLLED PROPERTY,UNDERGROUND,,MATERIAL OTHER THAN CARBON STEEL,LEAK,,,OTHER,UNKNOWN,NO,YES,NO,NO,,NO,,,,,350,0,75000,125000,0,NO,OTHER INCIDENT CAUSE,UNKNOWN
2017,22830,WOLVERINE PIPELINE CO,9/14/17 20:43,42.24751,-84.965289,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,MIXTURE OF REFINED PRODUCTS (TRANSMIX OR OTHER MIXTURE),,0.36,,0.1,,,YES,,9/14/17 20:43,9/16/17 0:31,0,9/14/17 20:43,TOTALLY CONTAINED ON OPERATOR-CONTROLLED PROPERTY,"TANK, INCLUDING ATTACHED APPURTENANCES",,MATERIAL OTHER THAN CARBON STEEL,OVERFILL OR OVERFLOW,,,,,NO,YES,NO,YES,YES,NO,,,,,27,0,2000,20000,0,NO,EQUIPMENT FAILURE,MALFUNCTION OF CONTROL/RELIEF EQUIPMENT
2017,18718,SUNOCO PIPELINE L.P.,9/14/17 14:18,32.160741,-102.633028,CRUDE OIL,,,1,,1,,,NO,FACILITY WAS NOT RUNNNG AT THE TIME OF DISCOVERY.,,,0,9/14/17 14:18,TOTALLY CONTAINED ON OPERATOR-CONTROLLED PROPERTY,ABOVEGROUND,2017,CARBON STEEL,OVERFILL OR OVERFLOW,,,,,NO,YES,NO,YES,YES,NO,,,,,45,500,320,0,0,NO,EQUIPMENT FAILURE,MALFUNCTION OF CONTROL/RELIEF EQUIPMENT
2017,32147,MARATHON PIPE LINE LLC,9/13/17 15:20,39.798322,-86.322916,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,OTHER,LIQUID NATURAL GASOLINE,6,,6,,,YES,,9/13/17 15:28,9/14/17 6:25,0,9/13/17 15:20,PIPELINE RIGHT-OF-WAY,UNDERGROUND,1952,CARBON STEEL,LEAK,,,OTHER,CONTRACTOR DRILLED THRU PIPE.,NO,YES,NO,NO,,NO,,,,,300,9912,27512,0,0,YES,INCORRECT OPERATION,DAMAGE BY OPERATOR OR OPERATOR'S CONTRACTOR NOT RELATED TO EXCAVATION AND NOT DUE TO MOTORIZED VEHICLE/EQUIPMENT DAMAGE
2017,39509,"ITC PIPELINE COMPANY, LLC",9/13/17 7:12,29.72903,-95.1648,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,OTHER,GASOLINE BLENDSTOCK,2.4,,0,,,NO,THERE WAS NO TRANSFER UNDERWAY AT THE TIME OF EVENT.,,,0,9/13/17 7:12,TOTALLY CONTAINED ON OPERATOR-CONTROLLED PROPERTY,UNDERGROUND,2016,CARBON STEEL,LEAK,,,PINHOLE,,NO,YES,NO,YES,YES,NO,,,YES,YES,100,15000,0,17000,5000,NO,CORROSION FAILURE,EXTERNAL CORROSION
2017,32099,ENERGY TRANSFER COMPANY,9/11/17 21:47,27.8125,-97.5036,CRUDE OIL,,,0.83,,0.83,,,YES,,9/11/17 21:47,9/13/17 8:30,0,9/11/17 21:47,"ORIGINATED ON OPERATOR-CONTROLLED PROPERTY, BUT THEN FLOWED OR MIGRATED OFF THE PROPERTY",ABOVEGROUND,2014,MATERIAL OTHER THAN CARBON STEEL,LEAK,,,CONNECTION FAILURE,,NO,YES,NO,YES,YES,NO,,,,,35,0,1000,30000,0,NO,EQUIPMENT FAILURE,DEFECTIVE OR LOOSE TUBING OR FITTING
2017,30782,HARVEST PIPELINE COMPANY,9/11/17 14:50,28.654717,-99.038606,CRUDE OIL,,,95,,95,,,YES,,9/11/17 14:55,9/14/17 11:30,0,9/11/17 14:50,PIPELINE RIGHT-OF-WAY,UNDERGROUND,1990,CARBON STEEL,MECHANICAL PUNCTURE,12,12,,,NO,YES,NO,NO,,NO,,,,,1000,137207,30775,35785,0,YES,EXCAVATION DAMAGE,EXCAVATION DAMAGE BY THIRD PARTY
2017,2552,COLONIAL PIPELINE CO,9/10/17 17:20,29.88620165,-93.99369979,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,"DIESEL, FUEL OIL, KEROSENE, JET FUEL",,3.8,,3.8,,,NO,FACILITY WAS SHUT DOWN IN PREPARATION FOR THE STORM.,,,0,9/10/17 17:20,TOTALLY CONTAINED ON OPERATOR-CONTROLLED PROPERTY,ABOVEGROUND,1963,CARBON STEEL,OVERFILL OR OVERFLOW,,,,,NO,YES,NO,NO,,NO,,,,,221,0,2500,0,0,NO,INCORRECT OPERATION,"TANK, VESSEL, OR SUMP/SEPARATOR ALLOWED OR CAUSED TO OVERFILL OR OVERFLOW"
2017,12624,MOBIL CORP,9/10/17 2:30,30.123524,-94.437604,HVL OR OTHER FLAMMABLE OR TOXIC FLUID WHICH IS A GAS AT AMBIENT CONDITIONS,OTHER HVL,REFINERY GRADE PROPYLENE,20,0,0,,,NO,"NO, THIS PIPELINE WAS ALREADY SHUT DOWN AT THE TIME OF THE INCIDENT.",,,0,9/10/17 2:30,PIPELINE RIGHT-OF-WAY,ABOVEGROUND,1968,MATERIAL OTHER THAN CARBON STEEL,LEAK,,,SEAL OR PACKING,,NO,NO,NO,NO,,NO,,,,,1250,30000,0,0,0,YES,EQUIPMENT FAILURE,MALFUNCTION OF CONTROL/RELIEF EQUIPMENT
2017,31130,DCP MIDSTREAM,9/8/17 14:03,29.139714,-96.651611,HVL OR OTHER FLAMMABLE OR TOXIC FLUID WHICH IS A GAS AT AMBIENT CONDITIONS,LPG (LIQUEFIED PETROLEUM GAS)  /  NGL (NATURAL GAS LIQUID),,0.25,0,0,,,NO,LEAKING VALVE WAS MONITORED ONSITE WITH PERSONNEL AT THE STATION.,,,0,9/8/17 14:03,TOTALLY CONTAINED ON OPERATOR-CONTROLLED PROPERTY,ABOVEGROUND,2012,CARBON STEEL,LEAK,,,OTHER,BOLTED VALVE CONNECTION FAILED,NO,NO,NO,NO,,NO,,,,,8,4500,0,0,450,NO,EQUIPMENT FAILURE,OTHER EQUIPMENT FAILURE
2017,2552,COLONIAL PIPELINE CO,9/7/17 8:00,31.64400014,-89.5187362,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,"DIESEL, FUEL OIL, KEROSENE, JET FUEL",,15.9,,15.9,,,YES,,9/7/17 10:08,9/7/17 18:31,0,9/7/17 8:00,TOTALLY CONTAINED ON OPERATOR-CONTROLLED PROPERTY,UNDERGROUND,,CARBON STEEL,LEAK,,,PINHOLE,,NO,YES,YES,YES,,YES,,,,,1220,15000,55674,0,0,NO,CORROSION FAILURE,INTERNAL CORROSION
2017,31130,DCP MIDSTREAM,9/5/17 20:12,30.98035,-93.714949,HVL OR OTHER FLAMMABLE OR TOXIC FLUID WHICH IS A GAS AT AMBIENT CONDITIONS,LPG (LIQUEFIED PETROLEUM GAS)  /  NGL (NATURAL GAS LIQUID),,0.4,0.4,0,,,NO,SHUTDOWN OF PIPELINE WAS NOT NECESSARY. LEAK WAS ON VALVE BODY VENT FITTING.,,,0,9/5/17 9:15,PIPELINE RIGHT-OF-WAY,UNDERGROUND,1968,CARBON STEEL,LEAK,,,CONNECTION FAILURE,,NO,NO,NO,NO,,NO,,,,,25,1000,12000,0,0,YES,EQUIPMENT FAILURE,THREADED CONNECTION/COUPLING FAILURE
2017,12105,"MAGELLAN AMMONIA PIPELINE, L.P.",9/5/17 13:30,43.931441,-94.113196,HVL OR OTHER FLAMMABLE OR TOXIC FLUID WHICH IS A GAS AT AMBIENT CONDITIONS,ANHYDROUS AMMONIA,,44,0,44,,,NO,PIPELINE WAS SHUT DOWN PRIOR TO THE TIME OF THE INCIDENT,,,0,9/5/17 13:30,PIPELINE RIGHT-OF-WAY,UNDERGROUND,1978,CARBON STEEL,LEAK,,,PINHOLE,,NO,YES,NO,NO,,NO,,,,,1640,4000,25000,0,0,YES,MATERIAL FAILURE OF PIPE OR WELD,ORIGINAL MANUFACTURING-RELATED (NOT GIRTH WELD OR OTHER WELDS FORMED IN THE FIELD)
